state_fips,county_fips,tract_fips,ckd_pct,ckd_lci,ckd_uci,total_pop
31,31129,31129960100,4.2,3.7,4.7,2106
34,34003,34003059100,2.3,2.1,2.5,5045
35,35001,35001004712,2.2,2.0,2.3,7147
28,28047,28047002800,2.6,2.4,2.8,2773
34,34013,34013000300,4.7,4.4,4.9,3346
27,27139,27139080100,2.9,2.7,3.1,1845
27,27037,27037060806,2.5,2.3,2.7,5588
36,36001,36001001801,2.9,2.7,3.2,6579
31,31055,31055007318,1.9,1.7,2.0,3885
30,30111,30111000401,2.0,1.8,2.2,2997
34,34015,34015500201,2.6,2.4,2.7,2537
34,34039,34039033300,2.1,2.0,2.3,3919
36,36005,36005026900,3.1,2.9,3.2,3777
27,27089,27089080200,2.8,2.7,2.9,2247
34,34013,34013017700,2.9,2.8,3.0,4691
27,27123,27123035500,2.0,1.9,2.1,2228
36,36029,36029008202,3.6,3.3,4.1,3788
36,36005,36005017901,3.7,3.4,3.9,4677
29,29145,29145020200,3.2,2.9,3.4,4813
33,33011,33011012100,2.0,1.9,2.2,8201
34,34031,34031133702,2.8,2.6,3.0,2977
30,30015,30015010200,3.4,3.1,3.6,2125
34,34023,34023004800,3.9,3.6,4.2,6028
35,35006,35006946100,4.4,4.2,4.6,4093
29,29189,29189213600,4.1,3.9,4.3,4446
28,28025,28025950400,4.4,4.1,4.7,4624
36,36005,36005044901,2.8,2.6,3.0,1818
29,29510,29510107400,4.6,4.3,5.0,2788
33,33011,33011000102,2.3,2.1,2.5,5024
36,36013,36013037200,3.5,3.2,3.8,3520
32,32003,32003003223,2.1,2.0,2.3,2972
28,28151,28151000100,4.0,3.8,4.2,1648
27,27053,27053011703,1.8,1.7,2.0,4041
28,28073,28073020302,2.7,2.6,3.0,9208
27,27083,27083360100,2.9,2.8,3.1,3726
32,32003,32003005838,1.6,1.5,1.7,5581
34,34021,34021003001,2.4,2.2,2.5,6081
34,34017,34017002900,2.0,1.9,2.1,3923
31,31079,31079001300,2.5,2.4,2.7,2885
34,34031,34031183000,3.2,3.0,3.3,7452
27,27115,27115950100,3.4,3.2,3.5,2493
34,34031,34031246103,2.5,2.3,2.7,6610
34,34027,34027040804,2.4,2.2,2.6,3581
31,31093,31093970600,3.1,2.9,3.2,4580
29,29189,29189216100,2.3,2.2,2.5,5479
35,35045,35045000504,3.0,2.9,3.1,2088
36,36047,36047027800,2.5,2.3,2.7,3220
34,34013,34013014700,2.6,2.5,2.8,6528
32,32003,32003005702,5.0,4.6,5.5,3226
31,31055,31055006703,2.6,2.4,2.8,3033
36,36047,36047021900,2.6,2.4,2.8,3595
36,36015,36015010300,2.7,2.5,2.8,7731
34,34025,34025809302,2.5,2.3,2.7,2671
27,27137,27137010600,2.5,2.4,2.7,6198
27,27119,27119020500,2.7,2.6,2.8,2778
36,36029,36029001900,3.1,2.8,3.4,3089
36,36017,36017970100,3.2,3.1,3.4,6077
29,29099,29099700118,2.9,2.7,3.1,6246
27,27163,27163071015,1.9,1.7,2.0,6802
27,27059,27059130100,2.6,2.6,2.7,3513
36,36029,36029008900,2.5,2.3,2.8,4213
32,32003,32003005834,2.2,2.1,2.2,3113
32,32003,32003005007,3.2,3.1,3.5,2517
28,28061,28061950200,4.1,3.8,4.3,2088
31,31001,31001965800,2.4,2.2,2.5,2421
29,29095,29095013608,4.0,3.5,4.6,5550
29,29209,29209090601,3.4,3.2,3.7,3381
29,29101,29101960400,1.6,1.5,1.8,6551
34,34011,34011010301,2.9,2.8,3.0,3290
33,33011,33011002800,2.2,2.1,2.4,7815
32,32031,32031001105,2.7,2.5,3.0,3762
29,29071,29071800601,2.5,2.3,2.7,6903
34,34005,34005702807,3.0,2.9,3.2,3184
34,34007,34007603507,2.7,2.5,2.9,7081
34,34017,34017002200,1.6,1.5,1.7,1681
36,36047,36047011200,3.9,3.6,4.1,6436
33,33019,33019975901,3.2,2.9,3.5,4695
36,36005,36005014300,5.3,4.9,5.7,1003
27,27109,27109001900,2.3,2.2,2.4,6948
28,28059,28059041800,5.2,4.8,5.6,2750
29,29061,29061470200,3.5,3.3,3.7,4990
29,29095,29095000800,3.4,3.3,3.6,3978
29,29095,29095008300,2.2,2.0,2.3,2275
27,27075,27075370400,3.4,3.1,3.7,3963
29,29019,29019001601,2.0,1.9,2.1,8052
32,32003,32003005811,2.4,2.3,2.5,8046
27,27109,27109001603,2.3,2.1,2.5,3539
32,32003,32003003249,2.1,1.9,2.2,3406
36,36031,36031961000,3.2,3.0,3.3,4798
36,36005,36005043400,3.0,2.8,3.2,3592
28,28099,28099010200,3.1,2.9,3.3,2878
32,32021,32021970800,5.3,5.1,5.6,1337
34,34013,34013011500,3.3,3.1,3.6,2380
34,34013,34013006900,2.4,2.3,2.6,4129
33,33011,33011002300,2.7,2.5,2.9,3758
36,36021,36021001400,3.3,3.1,3.5,3646
36,36027,36027150004,2.6,2.4,2.7,3613
34,34025,34025805001,2.2,2.1,2.3,5004
28,28135,28135950200,4.5,4.2,4.8,2799
34,34023,34023007704,2.3,2.1,2.5,2748
27,27061,27061480700,2.9,2.7,3.0,5066
36,36029,36029009200,2.9,2.7,3.2,4294
34,34005,34005700703,2.7,2.5,2.8,2423
29,29161,29161890600,3.2,3.0,3.4,3029
29,29217,29217950400,3.8,3.5,4.1,3197
36,36045,36045060600,1.8,1.8,1.9,6774
34,34031,34031181900,2.6,2.5,2.8,4854
29,29037,29037060305,2.2,2.1,2.4,4416
34,34019,34019010100,2.4,2.3,2.5,5993
29,29011,29011960300,4.2,3.8,4.7,5312
29,29003,29003010400,2.9,2.8,3.0,3051
33,33015,33015056000,2.2,2.0,2.4,4280
36,36009,36009961800,3.1,2.9,3.4,4673
29,29085,29085470100,4.1,3.9,4.2,3094
33,33001,33001965100,2.7,2.6,2.9,3261
32,32003,32003002302,2.8,2.6,3.0,857
30,30111,30111001703,2.8,2.6,3.0,5275
28,28033,28033070422,3.4,3.2,3.7,2612
34,34017,34017013900,2.1,2.0,2.3,2734
34,34013,34013018900,3.1,2.9,3.2,3547
34,34039,34039032700,2.4,2.3,2.5,7715
30,30013,30013000900,3.1,2.9,3.2,3328
29,29095,29095014904,2.1,2.0,2.3,6253
35,35001,35001000708,3.2,3.0,3.4,5858
36,36001,36001013706,2.7,2.4,3.0,2124
34,34027,34027042900,2.4,2.3,2.7,3700
34,34029,34029720102,6.8,6.0,7.8,3389
29,29077,29077001100,3.8,3.4,4.2,3448
36,36029,36029014206,1.9,1.7,2.1,7002
29,29053,29053950300,3.2,3.0,3.5,3852
28,28069,28069030200,4.2,4.0,4.4,5041
29,29141,29141470300,4.2,3.8,4.6,2762
35,35001,35001004720,2.7,2.6,3.0,3521
35,35057,35057963700,4.2,4.0,4.4,2294
27,27153,27153790400,3.2,3.0,3.4,3468
36,36005,36005039600,3.5,3.3,3.8,3756
28,28033,28033070322,2.3,2.2,2.5,3722
36,36005,36005008500,3.5,3.3,3.8,5457
27,27099,27099000900,3.2,2.9,3.5,4231
34,34029,34029731001,2.7,2.5,3.0,3559
31,31055,31055007504,3.0,2.8,3.3,3161
36,36029,36029016900,2.9,2.7,3.0,3634
29,29071,29071800901,2.6,2.4,2.8,3122
31,31089,31089974100,3.4,3.3,3.5,2564
31,31055,31055007445,2.8,2.5,3.0,2406
35,35001,35001000114,3.0,2.8,3.2,3197
33,33015,33015062000,2.5,2.3,2.7,2357
35,35053,35053978200,3.3,3.2,3.5,1851
32,32003,32003005902,3.0,2.9,3.2,1433
29,29177,29177080000,2.8,2.7,3.0,7396
34,34031,34031181300,3.8,3.6,4.0,5181
34,34017,34017017500,2.8,2.6,3.1,4089
34,34029,34029731101,2.4,2.2,2.6,3059
29,29025,29025950200,3.5,3.4,3.7,6485
31,31055,31055003500,2.8,2.6,3.0,4262
32,32003,32003006900,4.6,4.3,5.0,1645
36,36005,36005007700,3.6,3.4,3.9,1927
36,36013,36013036800,3.2,3.0,3.4,4473
28,28119,28119950200,5.0,4.6,5.3,1811
35,35045,35045000301,2.8,2.6,3.0,5172
34,34025,34025806600,2.3,2.1,2.4,5561
36,36007,36007013301,2.8,2.5,3.0,4979
33,33013,33013032300,2.4,2.2,2.7,1756
28,28109,28109950100,2.8,2.7,3.0,5668
29,29195,29195090800,3.3,3.1,3.4,2575
29,29107,29107090400,3.2,3.0,3.4,6794
32,32031,32031003507,2.2,2.1,2.4,4210
34,34041,34041032102,2.0,1.9,2.1,5712
29,29169,29169470287,2.2,2.1,2.3,7707
27,27117,27117460300,3.9,3.6,4.3,2510
32,32003,32003003238,2.1,1.9,2.2,5306
27,27163,27163070105,2.3,2.1,2.5,4238
27,27145,27145000302,2.4,2.2,2.6,7397
36,36039,36039080900,3.0,2.8,3.2,4089
34,34025,34025806501,3.1,2.9,3.4,4120
36,36003,36003951300,3.3,3.2,3.4,3639
36,36005,36005023301,3.5,3.3,3.8,4377
29,29095,29095013802,2.1,2.0,2.2,8421
30,30049,30049000200,2.1,2.0,2.3,4655
28,28011,28011950600,2.4,2.2,2.7,6632
36,36005,36005040800,3.2,3.0,3.4,4263
34,34007,34007608202,2.2,2.1,2.4,4101
27,27085,27085950400,2.8,2.6,3.0,7810
33,33011,33011001500,2.9,2.7,3.1,2987
28,28151,28151000701,3.4,3.3,3.6,3732
36,36027,36027221100,2.9,2.8,3.0,3868
36,36029,36029007000,3.7,3.5,3.8,3133
35,35043,35043010718,2.2,2.1,2.3,4803
36,36001,36001001100,4.9,4.6,5.2,1169
31,31055,31055005400,3.4,3.3,3.6,3110
36,36027,36027060201,2.3,2.2,2.5,4427
36,36047,36047036400,2.9,2.7,3.1,2405
27,27053,27053020801,2.6,2.4,2.8,2058
27,27123,27123030704,2.4,2.2,2.5,4257
29,29189,29189210704,3.0,2.8,3.2,4133
32,32031,32031000400,2.5,2.3,2.6,4987
31,31157,31157953700,3.5,3.3,3.7,4425
34,34023,34023001417,2.7,2.4,3.0,2122
27,27037,27037060902,1.7,1.6,1.9,4531
28,28059,28059042500,3.1,2.9,3.4,2217
34,34035,34035052002,2.4,2.3,2.5,4715
34,34021,34021004501,0.9,0.8,0.9,6675
33,33011,33011200400,2.5,2.3,2.7,2867
27,27109,27109000903,2.3,2.2,2.5,3117
27,27127,27127750400,3.2,3.1,3.4,3022
30,30029,30029001200,2.5,2.3,2.6,7025
35,35049,35049000300,2.9,2.7,3.1,1441
36,36005,36005022300,4.1,3.8,4.4,5047
34,34025,34025812400,3.0,2.8,3.1,2260
31,31079,31079000200,2.8,2.6,3.0,5070
29,29019,29019000300,2.0,1.8,2.2,3010
29,29189,29189221900,2.8,2.6,3.0,3744
34,34003,34003019304,2.6,2.4,2.8,2537
28,28049,28049000700,3.6,3.3,3.9,5877
29,29095,29095012502,3.4,3.1,3.7,2913
29,29119,29119070100,3.3,3.2,3.4,6194
27,27053,27053102300,4.4,4.0,4.7,1347
27,27171,27171100900,2.2,2.1,2.4,7321
34,34035,34035053704,1.7,1.6,1.9,3004
34,34013,34013010200,3.9,3.6,4.3,4624
34,34019,34019011202,2.3,2.2,2.4,3475
34,34007,34007601900,4.1,3.9,4.4,2879
36,36047,36047011900,1.8,1.7,1.9,1530
27,27111,27111960102,2.8,2.7,2.9,2611
28,28163,28163950200,4.7,4.4,5.0,3208
34,34005,34005703201,2.6,2.4,2.8,3687
28,28043,28043950400,4.8,4.5,5.2,2751
33,33015,33015003602,1.9,1.8,2.1,5593
27,27145,27145011600,1.6,1.4,1.7,3933
34,34017,34017012400,2.5,2.3,2.7,3191
36,36039,36039080202,3.6,3.5,3.8,2725
31,31055,31055007303,2.8,2.7,3.0,2834
36,36047,36047020400,2.8,2.5,3.0,1708
31,31055,31055007458,2.2,2.0,2.3,2981
34,34023,34023006205,1.7,1.7,1.8,6502
36,36011,36011041700,3.2,2.9,3.5,3987
29,29099,29099701403,2.5,2.3,2.6,3920
29,29189,29189220444,2.2,2.0,2.4,7704
36,36005,36005014900,4.0,3.7,4.2,4591
31,31031,31031955900,2.9,2.8,3.0,1426
29,29077,29077003002,2.7,2.5,2.9,5057
31,31055,31055007456,2.8,2.6,3.1,2310
36,36009,36009961500,2.9,2.7,3.2,2279
36,36029,36029006201,0.9,0.8,1.0,1549
28,28099,28099010700,3.5,3.4,3.7,4932
34,34013,34013016600,2.2,2.0,2.3,2915
27,27169,27169670800,2.7,2.5,2.8,7293
36,36017,36017970601,2.9,2.7,3.1,4225
36,36005,36005004300,4.4,4.2,4.7,5056
27,27145,27145010403,2.6,2.4,2.7,3045
27,27123,27123030500,3.3,3.2,3.5,5877
35,35045,35045943300,3.0,2.9,3.2,2286
36,36037,36037950100,2.6,2.5,2.8,5489
27,27069,27069090100,3.6,3.4,3.8,2503
28,28011,28011950100,5.1,4.8,5.4,3805
36,36005,36005021001,3.1,2.9,3.3,8521
28,28075,28075010302,3.2,3.0,3.3,6622
36,36007,36007012101,3.0,2.8,3.2,3817
34,34015,34015501105,2.2,2.1,2.4,2739
28,28035,28035010600,3.3,3.1,3.5,8006
29,29127,29127960100,2.8,2.7,2.9,4339
34,34011,34011030400,3.2,3.0,3.4,7807
34,34039,34039031903,3.8,3.6,4.0,5867
32,32003,32003005607,3.6,3.3,3.9,3762
34,34023,34023003002,1.4,1.4,1.5,6403
36,36025,36025970100,3.5,3.3,3.6,4542
29,29133,29133950300,3.6,3.4,3.9,1941
28,28047,28047003204,3.2,3.0,3.3,3862
29,29510,29510115600,5.1,4.7,5.6,5279
36,36047,36047018800,2.7,2.5,2.9,2640
29,29183,29183310400,2.6,2.4,2.8,2117
31,31055,31055002200,2.2,2.1,2.4,1245
28,28071,28071950302,2.0,1.9,2.2,3904
34,34007,34007607502,3.5,3.1,4.0,6017
27,27123,27123033900,2.3,2.2,2.4,1436
34,34003,34003047200,2.2,2.0,2.3,4286
29,29095,29095013405,3.4,3.2,3.6,2089
36,36029,36029012902,3.4,3.1,3.7,3556
36,36029,36029014400,2.8,2.6,3.0,4211
31,31109,31109003302,1.4,1.3,1.4,3830
28,28087,28087000404,2.6,2.4,2.8,4062
28,28089,28089030104,2.0,1.9,2.2,2590
36,36001,36001012700,2.8,2.6,3.1,2342
29,29189,29189214300,3.9,3.7,4.1,4052
28,28071,28071950503,2.2,2.1,2.4,6152
32,32019,32019960302,2.7,2.6,2.9,9521
28,28051,28051950200,5.3,5.0,5.7,4040
34,34037,34037374700,2.3,2.1,2.5,4307
29,29113,29113810100,3.7,3.4,4.0,4269
35,35001,35001003501,3.4,3.2,3.5,5616
29,29189,29189215003,3.0,2.7,3.3,4308
29,29159,29159480200,2.8,2.6,2.9,5867
29,29229,29229490200,4.6,4.3,4.9,3917
28,28045,28045030200,2.5,2.4,2.7,5768
35,35013,35013000401,5.5,5.1,5.9,3011
30,30079,30079000100,4.1,3.7,4.4,1179
34,34025,34025810900,2.7,2.5,2.9,2879
35,35001,35001002100,2.5,2.4,2.7,1887
36,36013,36013035901,3.0,2.8,3.3,5025
32,32003,32003002707,2.8,2.7,3.0,3942
29,29077,29077005100,2.8,2.6,3.0,3340
29,29189,29189218003,2.2,2.0,2.3,7204
34,34007,34007607600,2.5,2.3,2.7,2274
29,29095,29095988300,3.4,3.1,3.7,102
36,36047,36047029800,2.6,2.4,2.8,3717
29,29019,29019001002,2.9,2.7,3.2,5950
28,28033,28033071110,2.0,1.9,2.2,6426
34,34001,34001011000,2.5,2.3,2.7,2666
36,36001,36001014700,2.4,2.3,2.5,2692
34,34003,34003042301,2.8,2.6,3.1,4312
28,28001,28001000900,3.8,3.5,4.2,4217
27,27111,27111960800,2.8,2.7,3.0,3087
34,34037,34037373000,2.3,2.2,2.5,2410
31,31107,31107976400,3.3,3.1,3.4,3123
34,34005,34005702203,3.0,2.9,3.2,3309
35,35028,35028000200,2.0,1.9,2.2,5057
34,34017,34017017000,3.5,3.3,3.8,4707
31,31109,31109002100,2.6,2.5,2.7,2148
36,36031,36031961300,3.6,3.3,3.9,1654
36,36019,36019102000,2.9,2.7,3.0,3146
28,28121,28121020900,3.0,2.9,3.2,6944
29,29047,29047020202,2.6,2.4,2.8,3685
34,34027,34027045602,2.5,2.4,2.7,1520
28,28089,28089030400,2.0,1.9,2.1,11995
34,34023,34023009200,2.5,2.4,2.7,4333
35,35013,35013001804,4.3,4.0,4.6,6965
34,34023,34023006101,2.9,2.8,3.1,4560
36,36005,36005011502,3.8,3.6,4.1,4340
29,29189,29189215141,2.8,2.6,3.1,4193
29,29095,29095008600,2.3,2.2,2.5,5015
34,34029,34029714400,3.9,3.5,4.3,746
34,34021,34021001402,4.3,4.0,4.6,1995
29,29095,29095015400,4.3,4.1,4.6,3826
34,34013,34013000500,2.9,2.7,3.1,1741
36,36001,36001013902,2.8,2.5,3.0,5333
36,36029,36029010202,2.6,2.5,2.7,3375
32,32007,32007950800,2.6,2.5,2.8,1599
28,28029,28029950200,3.3,3.1,3.5,4924
36,36005,36005030100,4.7,4.2,5.4,1304
29,29037,29037060004,2.3,2.2,2.5,5799
36,36027,36027160005,3.5,3.2,4.0,2657
34,34039,34039036400,2.1,1.9,2.3,7369
32,32003,32003003613,2.7,2.6,2.8,6475
29,29151,29151490200,2.8,2.6,3.0,4433
29,29105,29105960300,3.1,2.9,3.4,7150
35,35001,35001004734,2.6,2.4,2.8,7279
36,36047,36047022200,3.6,3.4,4.0,4693
27,27163,27163070802,1.6,1.5,1.8,448
27,27163,27163070405,2.2,2.0,2.4,4340
34,34025,34025800200,2.4,2.3,2.6,4385
27,27053,27053125700,2.8,2.7,3.0,3496
27,27145,27145010402,2.7,2.5,3.0,3947
34,34017,34017006900,1.9,1.8,2.0,81
27,27053,27053002400,1.9,1.7,2.0,2250
27,27137,27137012600,3.7,3.4,4.0,4976
29,29119,29119070200,3.4,3.2,3.6,4567
31,31111,31111959800,2.7,2.6,2.9,3311
32,32003,32003003430,4.0,3.8,4.3,2517
30,30095,30095966500,3.0,2.9,3.2,2222
36,36001,36001014402,2.8,2.6,3.0,3267
33,33013,33013039000,2.5,2.3,2.7,5589
30,30023,30023000300,3.9,3.6,4.3,2967
33,33019,33019975500,2.8,2.7,2.9,3087
32,32031,32031001014,3.0,2.8,3.3,2338
31,31055,31055002100,3.4,3.2,3.7,2367
29,29047,29047021702,3.3,3.1,3.6,6446
29,29115,29115490400,4.5,4.1,5.0,3009
34,34025,34025802900,2.3,2.1,2.4,2023
36,36005,36005032400,5.1,4.8,5.4,2957
27,27123,27123032000,2.4,2.2,2.5,2713
29,29145,29145020601,3.0,2.8,3.2,5012
34,34003,34003019104,2.5,2.3,2.6,3935
29,29007,29007950600,3.5,3.2,3.8,2899
27,27035,27035950900,2.5,2.3,2.7,5331
31,31157,31157953900,3.2,3.0,3.5,5479
36,36035,36035971400,3.0,2.8,3.2,3646
34,34015,34015502400,2.0,1.8,2.1,6042
33,33009,33009961602,1.8,1.6,2.0,8636
36,36005,36005037900,4.0,3.8,4.3,5093
36,36005,36005013000,2.8,2.6,3.0,1032
34,34025,34025812100,2.1,2.0,2.3,1470
34,34017,34017001000,2.0,1.9,2.1,1986
36,36047,36047026700,3.2,2.9,3.4,3920
29,29037,29037061200,2.8,2.7,2.9,3983
27,27041,27041450900,2.7,2.5,2.9,3509
32,32003,32003002953,2.7,2.6,2.9,4159
35,35001,35001003724,3.0,2.8,3.2,3320
34,34013,34013020902,2.7,2.5,2.9,5819
35,35049,35049010500,3.1,2.9,3.4,1771
36,36005,36005025100,3.5,3.3,3.7,6802
29,29047,29047021001,3.2,3.0,3.5,3562
32,32003,32003003422,3.3,3.1,3.4,5327
27,27147,27147960500,2.7,2.6,2.8,2830
29,29019,29019002200,1.3,1.1,1.5,6753
29,29189,29189212002,3.9,3.6,4.2,3850
36,36029,36029003700,4.4,4.2,4.7,4468
32,32003,32003005335,3.0,2.8,3.3,4704
35,35001,35001004751,2.3,2.2,2.4,2458
36,36005,36005016200,4.1,3.7,4.5,1769
36,36009,36009940300,4.1,3.9,4.4,6490
31,31055,31055007424,2.8,2.6,3.0,2867
29,29021,29021002700,2.9,2.8,3.0,3327
36,36047,36047010000,2.9,2.7,3.0,6737
36,36005,36005015700,3.5,3.3,3.7,3580
34,34027,34027046300,1.9,1.8,2.1,5574
34,34021,34021003400,2.8,2.6,2.9,2836
29,29510,29510112400,2.0,1.9,2.1,4023
35,35035,35035000901,3.6,3.5,3.8,3167
34,34007,34007600800,5.0,4.7,5.3,5053
31,31109,31109001301,3.4,3.1,3.8,3669
34,34039,34039039200,3.0,2.8,3.1,5245
36,36037,36037951400,2.7,2.6,2.8,5692
27,27095,27095170400,2.4,2.3,2.6,5221
28,28065,28065950100,4.7,4.5,4.9,5601
34,34029,34029713402,3.0,2.8,3.2,3642
34,34005,34005701002,2.7,2.5,2.8,4019
36,36047,36047030900,3.6,3.4,3.9,1754
31,31185,31185969800,2.7,2.5,2.9,4634
30,30031,30031000101,2.4,2.3,2.5,4703
30,30111,30111000500,2.6,2.4,2.8,4116
29,29189,29189215500,2.5,2.4,2.7,4759
32,32003,32003002975,2.4,2.3,2.5,5116
29,29187,29187950700,3.0,2.8,3.2,8057
31,31067,31067964800,3.0,2.8,3.3,3929
36,36047,36047007800,3.1,2.8,3.3,5068
29,29061,29061470100,3.5,3.4,3.7,3443
29,29109,29109470602,3.7,3.4,4.1,2892
28,28105,28105950200,2.4,2.3,2.5,7024
36,36033,36033951200,2.8,2.6,3.1,1987
33,33015,33015107200,2.3,2.1,2.4,6024
29,29183,29183311122,2.1,1.9,2.3,6773
28,28035,28035010300,3.0,2.7,3.2,3510
34,34027,34027044502,2.1,2.0,2.3,4270
28,28141,28141950400,3.6,3.4,3.7,7549
35,35009,35009000303,3.1,2.9,3.4,3427
36,36027,36027030000,2.7,2.6,2.8,4312
34,34017,34017004500,3.9,3.7,4.1,3922
34,34029,34029715901,3.3,2.9,3.7,2232
30,30063,30063001302,2.1,1.9,2.3,6241
34,34001,34001002500,5.0,4.7,5.3,4030
36,36029,36029010902,3.8,3.5,4.2,4387
29,29510,29510101300,2.2,2.1,2.4,4336
34,34037,34037372600,2.4,2.3,2.6,5038
32,32003,32003003006,2.9,2.8,3.1,3397
28,28145,28145950300,3.4,3.1,3.6,4564
34,34013,34013013000,2.3,2.2,2.5,1954
36,36027,36027190301,1.9,1.8,2.0,3439
34,34007,34007607100,2.7,2.5,3.0,3902
32,32003,32003003629,2.0,1.9,2.1,5789
29,29510,29510111300,5.7,5.1,6.2,1554
29,29047,29047020603,2.2,2.0,2.3,3492
27,27037,27037060604,3.0,2.8,3.3,3199
27,27123,27123040402,2.6,2.4,2.8,5320
36,36005,36005041500,2.9,2.7,3.0,5461
34,34023,34023007102,2.4,2.3,2.6,4417
36,36027,36027190203,2.7,2.5,2.9,2540
29,29510,29510103400,1.9,1.8,2.1,1968
33,33005,33005971700,3.2,3.0,3.5,4341
34,34003,34003007001,2.5,2.3,2.7,3817
34,34025,34025807200,3.9,3.6,4.2,2316
32,32003,32003002708,3.2,3.0,3.4,2888
29,29207,29207470800,3.1,2.9,3.4,3033
31,31153,31153010701,2.3,2.2,2.5,2288
29,29095,29095011405,3.4,3.1,3.6,3348
32,32003,32003005829,1.8,1.7,1.8,6350
36,36005,36005016900,3.8,3.6,4.0,1663
34,34023,34023008208,1.9,1.8,2.1,12035
30,30081,30081000800,3.1,3.0,3.3,1362
29,29077,29077004202,2.2,2.0,2.3,6156
35,35045,35045942801,4.2,3.9,4.4,2859
32,32003,32003002833,2.1,2.0,2.2,5256
27,27053,27053027203,2.7,2.5,3.0,3524
34,34025,34025801400,2.0,1.9,2.2,3964
35,35001,35001001101,2.5,2.4,2.6,5113
29,29185,29185480300,4.1,3.8,4.3,3182
36,36047,36047034800,2.9,2.7,3.0,2537
29,29510,29510105400,3.6,3.3,3.8,2507
29,29510,29510127100,5.8,5.5,6.2,2234
35,35015,35015000200,3.1,2.9,3.4,4493
30,30013,30013001900,2.7,2.5,2.9,5749
27,27067,27067770900,3.7,3.4,4.1,2819
27,27105,27105105100,2.9,2.8,3.0,2889
32,32003,32003003413,2.9,2.8,3.1,5001
28,28153,28153950200,5.1,4.7,5.4,4909
28,28057,28057950400,3.4,3.2,3.6,5010
28,28113,28113950300,5.6,5.2,6.1,5446
29,29095,29095016900,4.5,4.3,4.8,2367
30,30017,30017961800,2.8,2.6,3.0,1456
32,32003,32003005353,2.1,2.0,2.2,3815
34,34011,34011030200,3.2,3.0,3.4,5578
28,28087,28087000102,2.6,2.5,2.8,2457
34,34005,34005702603,2.6,2.4,2.7,2316
34,34003,34003054500,2.2,2.1,2.3,4715
32,32003,32003003218,2.5,2.3,2.7,5352
29,29510,29510123100,2.6,2.5,2.8,3351
31,31013,31013951100,3.0,2.8,3.2,2259
34,34023,34023007907,2.1,2.0,2.2,3059
36,36005,36005021700,3.5,3.3,3.7,5334
31,31025,31025965600,3.0,2.7,3.2,3706
27,27043,27043460400,3.8,3.5,4.3,3343
36,36027,36027140500,2.6,2.5,2.8,2588
28,28049,28049001600,2.5,2.4,2.7,3886
35,35019,35019961600,3.4,3.2,3.6,4687
34,34029,34029722401,2.4,2.3,2.6,5515
31,31109,31109001002,2.2,2.1,2.4,1569
32,32031,32031001009,3.1,2.9,3.4,2577
36,36029,36029001500,4.9,4.6,5.2,1485
31,31111,31111960500,3.6,3.2,3.9,5150
32,32003,32003003001,2.7,2.5,2.9,3698
36,36047,36047039400,3.2,3.0,3.5,2441
36,36047,36047033900,4.0,3.7,4.4,4376
29,29165,29165030211,2.1,1.9,2.2,2899
34,34003,34003033300,2.8,2.6,3.0,3438
29,29183,29183312204,2.5,2.4,2.7,4813
28,28067,28067950301,2.8,2.6,2.9,4797
34,34027,34027044000,2.1,2.0,2.3,5698
31,31153,31153010618,1.6,1.5,1.8,5774
27,27037,27037060748,2.2,2.1,2.4,3459
29,29021,29021000500,3.5,3.2,3.8,2947
35,35013,35013001203,2.5,2.4,2.7,4336
34,34013,34013007800,2.8,2.6,3.0,3385
34,34015,34015501406,3.1,3.0,3.3,4508
32,32003,32003003242,2.2,2.0,2.3,1792
27,27041,27041450800,3.2,3.0,3.4,3487
27,27053,27053026714,2.0,1.8,2.1,9545
27,27053,27053022302,2.6,2.4,2.8,2898
35,35001,35001003715,2.8,2.6,3.1,4236
29,29047,29047021205,1.9,1.8,2.0,6511
29,29189,29189210923,2.9,2.8,3.1,5300
34,34013,34013006600,3.7,3.4,3.9,1300
31,31119,31119961000,2.4,2.2,2.5,3191
28,28049,28049000200,2.1,2.0,2.3,5395
31,31109,31109003713,2.2,2.1,2.4,2392
27,27037,27037061007,2.0,1.8,2.1,4965
27,27053,27053023000,1.6,1.6,1.7,4177
34,34007,34007601200,3.2,3.0,3.4,6660
36,36047,36047001500,2.1,2.0,2.2,3521
34,34003,34003048100,2.2,2.0,2.4,4049
29,29189,29189220300,3.0,2.8,3.2,1862
28,28033,28033070102,2.3,2.2,2.5,4224
32,32003,32003005342,2.6,2.5,2.8,3152
36,36047,36047013600,2.3,2.1,2.5,3927
27,27123,27123040802,0.6,0.5,0.7,1778
27,27033,27033270100,3.6,3.4,4.0,2897
29,29095,29095002100,3.9,3.7,4.1,4280
34,34029,34029726000,2.5,2.3,2.7,1673
36,36005,36005022902,3.6,3.4,3.9,3273
36,36005,36005035900,4.2,4.0,4.5,2061
29,29013,29013070400,3.7,3.5,3.9,2870
27,27163,27163071400,2.4,2.2,2.5,7003
27,27139,27139080205,1.7,1.5,1.8,7952
36,36047,36047038700,2.9,2.7,3.1,4010
32,32510,32510000800,2.9,2.7,3.1,4781
35,35001,35001000204,2.8,2.6,2.9,3285
30,30025,30025000100,2.9,2.7,3.1,2890
36,36047,36047027400,2.8,2.6,3.0,3028
32,32003,32003004707,3.1,2.9,3.3,3037
28,28035,28035001000,2.1,1.9,2.2,4344
